date,corr_ETH_BTC,corr_ETH_NASDAQ,corr_ETH_SP500,corr_ETH_GOLD,corr_ETH_USD,corr_ETH_VIX
2021-02-22,0.8264438028880141,0.44660891675963943,0.4317386032981187,0.20474656470942523,-0.08101991315666268,-0.3587604646301409
2021-02-23,0.8290570231066157,0.44733246285803696,0.42987902963712027,0.20528284359704338,-0.08390449104991013,-0.36536192430282793
2021-02-24,0.8287174602914772,0.44465090338511576,0.4269603965773994,0.20090678173893778,-0.08660468728824175,-0.3628984264257906
2021-02-25,0.8285850993542763,0.4517973545379566,0.43137819666597027,0.20402023458363833,-0.08550418551449576,-0.37480421576507833
2021-02-26,0.8287337742247949,0.4552597145508889,0.43514732407914253,0.20543122731733754,-0.08831483000157477,-0.3848057113242294
2021-03-01,0.8295654606024897,0.4578725645204748,0.4374676408358672,0.20733219446485338,-0.08712579087225472,-0.3888651973014363
2021-03-02,0.8298500899840474,0.46152852751643947,0.44068955681653227,0.2057644015607672,-0.08495184499043358,-0.3915674500068658
2021-03-03,0.8301086663319273,0.4555837251993252,0.43745445483215717,0.2097343087569589,-0.08454648308778435,-0.3862431329273583
2021-03-04,0.8300106227965628,0.4592345918698283,0.44195157751755376,0.21054469025685563,-0.0866482090295981,-0.38947615266425684
2021-03-05,0.8300879697058858,0.46151868656467654,0.44431840505434156,0.2103069690700904,-0.08654603872020451,-0.39252239049285886
2021-03-08,0.8300317493472771,0.44795400879234826,0.43997128148410064,0.19892986501259435,-0.07265822919039863,-0.38698224384349095
2021-03-09,0.8242879118436158,0.4257338684982803,0.4172159999449646,0.20339261810525439,-0.10146663521608391,-0.3667320226317531
2021-03-10,0.8227985335465885,0.4313238556247869,0.42252788930168006,0.20233092844479864,-0.0999863743967475,-0.36746896782404453
2021-03-11,0.8228229450292024,0.4305671137439218,0.42268541415671,0.200991927241596,-0.09959321875036313,-0.3661207922151546
2021-03-12,0.7575069006718511,0.34172012334484697,0.32142654956933214,0.14787758885751398,-0.033152465656833094,-0.28612616819949305
2021-03-15,0.7507051990840865,0.31344366579924043,0.29048077705426584,0.1914027806356273,-0.06689497395419618,-0.262507045171631
2021-03-16,0.7427558605979256,0.25584459731952686,0.22788272507626037,0.176082876539596,-0.0886012647989066,-0.21880571251625175
2021-03-17,0.7421609637187861,0.25727348833114483,0.22908616464616932,0.17502503623644183,-0.09528398633450191,-0.21795378136692797
2021-03-18,0.7425229664389611,0.26326786252490586,0.23568088512679158,0.17610859423740685,-0.1000135187139542,-0.22019038406232674
2021-03-19,0.7331919675955035,0.25517335199800745,0.23720314960632688,0.17873368407044454,-0.15044044254520558,-0.21619010045995993
2021-03-22,0.7358248769884005,0.2477162501481524,0.23098474625955764,0.17997271992408406,-0.14807160292601856,-0.21106360988933462
2021-03-23,0.7361162553649077,0.24849537491887866,0.2344015751284177,0.1853338789992513,-0.1490461617154154,-0.2117293262787527
2021-03-24,0.7375651192084078,0.2573668918539534,0.24548596169971376,0.18577199443158,-0.15000631810273946,-0.2137592035164613
2021-03-25,0.7370768599214649,0.25680969899626604,0.24694651149731342,0.18403097241140126,-0.15435921859428184,-0.21224522482885763
2021-03-26,0.738200270685507,0.262506922902742,0.2570918395883331,0.18486862112922336,-0.1587541824439109,-0.21374641845355846
2021-03-29,0.7384509335999649,0.25630265901116006,0.2521295411435811,0.17734220590175326,-0.16696052474547993,-0.20579548439959353
2021-03-30,0.7383029960702526,0.26111654003832624,0.25756335743538583,0.17615870112012633,-0.16522127301952216,-0.20907660872039827
2021-03-31,0.7375215295956006,0.26222746955600307,0.25814565526461203,0.1788191740698411,-0.1655396008162809,-0.20965518624501872
2021-04-01,0.7372766358356766,0.2686789646814469,0.2664704177703545,0.1795678020591246,-0.16796405148767576,-0.21121073494601586
2021-04-05,0.7349886771757689,0.26948821079532875,0.26672422232317844,0.17567737761087415,-0.1750487968495266,-0.20673254529822477
2021-04-06,0.7347540064337921,0.2694658883070549,0.26681108296766265,0.17557951972725602,-0.17429841990375047,-0.2079345947723262
2021-04-07,0.7334406819319438,0.2338518700319995,0.22524139713295846,0.15494422999608842,-0.18324368751177936,-0.20236708072571463
2021-04-08,0.7337761983461389,0.23452280861917363,0.22514895180383196,0.1559088408815853,-0.1919009035461425,-0.20160917368176995
2021-04-09,0.7337515790368249,0.23183913351578056,0.22143711759548246,0.15663815321957267,-0.1936358339889545,-0.19973134316696908
2021-04-12,0.7338172168107104,0.2317779705512595,0.22317555204392364,0.1648595622736103,-0.19678677553316812,-0.2001101912616659
2021-04-13,0.7320026382341029,0.23602726019520673,0.2183936614285554,0.17145978139694984,-0.20327039760331728,-0.20217939957976763
2021-04-14,0.7297983881696374,0.23614223024627432,0.21938097943866686,0.16954089428042085,-0.20501505855671284,-0.20155394878636482
2021-04-15,0.7287810794337006,0.2348153113196173,0.21693953074068478,0.16805236750013514,-0.2017793775885182,-0.19974978695802567
2021-04-16,0.726928022315711,0.22963520097261478,0.21504013650560158,0.1693053296602458,-0.21557002900525962,-0.19882240808034282
2021-04-19,0.7325558450920324,0.23512518628745233,0.2217187789280423,0.17131102905855372,-0.2013830013616102,-0.20456679698817276
2021-04-20,0.732213774157254,0.23105739020226015,0.218484929557835,0.1728952917728769,-0.19798949496763069,-0.19983581829027647
2021-04-21,0.7294119047563103,0.2327292122809862,0.22047336553703806,0.17280842244629735,-0.1978822297305051,-0.19965969838787598
2021-04-22,0.7266082566389515,0.22839079001037355,0.21580984631258548,0.16694766737538025,-0.1992327629336759,-0.19661755840762793
2021-04-23,0.7276609280395289,0.22645122953633623,0.2140170970690933,0.16723762954546198,-0.19604900482451917,-0.19445534140503698
2021-04-26,0.7288272318392329,0.22740119024200023,0.21327050789982893,0.16783727985789426,-0.19581552286931125,-0.19270567228383564
2021-04-27,0.7284420075876609,0.22513732835405434,0.21094774835252525,0.16901743635234368,-0.19307908138196994,-0.1910580462048147
2021-04-28,0.7277849111390102,0.22481291109232876,0.21057046469008167,0.16857793010950683,-0.1940758851659089,-0.1912098885537191
2021-04-29,0.7258805038412625,0.21552597068259008,0.20130539350196341,0.17140655923294684,-0.1910537385601685,-0.1874514872818203
2021-04-30,0.7213307103868273,0.21472138691200762,0.19851177873751835,0.1682507775828042,-0.1963952169276042,-0.18391984361600672
2021-05-03,0.6990786104179538,0.20921931522831644,0.2019620858458811,0.17945067957494557,-0.20338565300608227,-0.18416211846827168
2021-05-04,0.7011109693173039,0.2164408312441889,0.2052484751049485,0.18420580397113578,-0.20377344316840387,-0.18831168230370257
2021-05-05,0.7031720066604731,0.21507987770061027,0.20540763961874076,0.18536753105664813,-0.20190024702899517,-0.18998964053616013
2021-05-06,0.7047325495482306,0.21531996289552854,0.20348864021827967,0.18109801966919148,-0.19879952768804288,-0.18890138442120502
2021-05-07,0.705030873082569,0.21354736766610694,0.20165592907112023,0.17801630793970946,-0.19452060118921624,-0.18581532694089678
2021-05-10,0.6933513731116285,0.1968302517113081,0.19315270770097864,0.17872079778747674,-0.19298255953344792,-0.16828114659968002
2021-05-11,0.6840774461669968,0.2029423733591705,0.19137864570665974,0.17274966241975837,-0.18112089791559197,-0.16748764228651467
2021-05-12,0.6880092955955053,0.21601102109590378,0.20558693278939616,0.1762646740679493,-0.19200697435812294,-0.18759446195863683
2021-05-13,0.6867907227153721,0.21895730571158936,0.20896841039610733,0.17508941134568562,-0.19540209920957,-0.183778325691836
2021-05-14,0.6847711779302197,0.2251392247670266,0.21396879641426145,0.1779117161978621,-0.2012064271424407,-0.19439222264747688
2021-05-17,0.698646472603799,0.22620263996556828,0.21432566409775522,0.15428660879154557,-0.19337349197966167,-0.19903028441812678
2021-05-18,0.6967036013828855,0.21904404269665492,0.20264377825249147,0.16117445036760097,-0.1862553027076035,-0.1930868598921056
2021-05-19,0.7138277508467987,0.2099063569958832,0.19943058680589792,0.14096889280656244,-0.2063378987089977,-0.19266741944389643
2021-05-20,0.7174984056827473,0.21889402709763875,0.20671050728570048,0.14065786407214975,-0.21314267448551896,-0.19938751451270434
2021-05-21,0.7215798810739292,0.21834464409458557,0.2040077600862039,0.13684331870842048,-0.21520813335010314,-0.19279159848410798
2021-05-24,0.7222233169738042,0.22117040631392507,0.20662756491755746,0.13711022672753428,-0.22002316299177896,-0.1960915479112419
2021-05-25,0.7214800346369213,0.2211974059003194,0.20898304202579007,0.13478720384267132,-0.22896549900055055,-0.19599865448900888
2021-05-26,0.7214515745052329,0.2213975672393766,0.20781343651568537,0.1346701129350879,-0.22425794273300959,-0.19846913927375917
2021-05-27,0.7214636185881684,0.22273799626351048,0.20843492390893836,0.13538429698536283,-0.22052365975286306,-0.19772269842786272
2021-05-28,0.72526051982273,0.22188931706154777,0.20733731342250755,0.13281572960754343,-0.22105576071324043,-0.19673718106774493
2021-06-01,0.7226972758601776,0.21947635222566378,0.2056882211055993,0.1329608682844119,-0.21614481943664832,-0.19528690080997618
2021-06-02,0.7224353713022066,0.22067027876681145,0.20796721080637906,0.13131457372272679,-0.21714354203933744,-0.19769231082169328
2021-06-03,0.7229572774607335,0.2176155382372983,0.20580783882636983,0.1279865892466167,-0.20940494677678959,-0.19590159205316204
2021-06-04,0.7245778664619257,0.21275228477493252,0.2021164400525882,0.12476059302257447,-0.20614821220828664,-0.1901313575007343
2021-06-07,0.7228805131745403,0.21447547755140814,0.207668855029186,0.12200201006736344,-0.2035999419345939,-0.19102733814671352
2021-06-08,0.7227310463248858,0.21379618272607723,0.20746684568650486,0.1220472213945996,-0.20420476720838235,-0.19257250585744617
2021-06-09,0.7186682019843499,0.21359572540410865,0.20651925295998091,0.12298199069979539,-0.2048195791299914,-0.19097216053306967
2021-06-10,0.7188931450538555,0.21145937781727545,0.2050627583044293,0.12272969632721914,-0.2046035792844189,-0.18519038564283147
2021-06-11,0.7152457858941397,0.1999339396717454,0.1926375378654374,0.13022786255927044,-0.20101591696241047,-0.17084459756673423
2021-06-14,0.7164719580456608,0.2007623677525293,0.19192501423773584,0.12730994349352417,-0.20387431466756953,-0.1672434916336617
2021-06-15,0.716460569315111,0.20267167042081657,0.19355462178925686,0.12555190993641707,-0.20979755266585293,-0.16823820756019275
2021-06-16,0.718527177268754,0.20325488644395726,0.19683661484409173,0.12327745787956296,-0.2204189877070903,-0.17256713141456836
2021-06-17,0.7184561289256182,0.2029307990338031,0.1965714086894153,0.12057102357802955,-0.218449982912452,-0.17248570703799584
2021-06-18,0.7198407939971315,0.20561075308116344,0.2012783338947257,0.12140053247832493,-0.22173854788092648,-0.17922514409626353
2021-06-21,0.7273171526992458,0.1978847097339457,0.1839835250920961,0.1148195747665906,-0.20634929009382783,-0.15549178733283434
2021-06-22,0.7259448486600285,0.1954613929049473,0.18215768252570055,0.11344236768823893,-0.20188206261427896,-0.15092666792043521
2021-06-23,0.7265042247249541,0.19534563257294238,0.18131182300051338,0.11440200074899178,-0.20126463264953648,-0.15145565278606238
2021-06-24,0.7253934783658524,0.19201545597462208,0.17689398761878822,0.11385327242428013,-0.19868874290360053,-0.1491699945287711
2021-06-25,0.7281067325375398,0.19312507660839218,0.17645265086960293,0.11288865936819148,-0.19733665428650637,-0.14789948007082843
2021-06-28,0.7312777799142258,0.1951563675014208,0.1750128366207858,0.11398709633824662,-0.19351374119447717,-0.1447352787066369
2021-06-29,0.7315018245324293,0.19606108959381957,0.1766325047474037,0.11245435277520001,-0.19215174176772548,-0.14559776123376492
2021-06-30,0.7289238586358847,0.19724204065695927,0.1787272589132097,0.11445521572670364,-0.18871500911521763,-0.14640939119202953
2021-07-01,0.7301433396147754,0.19648752898772262,0.17603285757110146,0.11380739959287896,-0.19045928066833337,-0.1444070301207234
2021-07-02,0.7300849520866898,0.1969376606564384,0.17656205198787728,0.11453193725299901,-0.19021560538040833,-0.14496617019464714
2021-07-06,0.7287562584013947,0.19394967503270422,0.17204013569355636,0.11595878519699901,-0.18254254026291186,-0.14016449016647897
2021-07-07,0.7286953299281724,0.1934274204295776,0.17103137638840799,0.11663776406956138,-0.18245300263519243,-0.13941126865198525
2021-07-08,0.7290104592095762,0.19523810664780378,0.1750521700808803,0.11607660216757353,-0.17592554698055862,-0.14857865371101223
2021-07-09,0.7286460647139515,0.1956989923631238,0.17415097260740917,0.11521520804649804,-0.17505969178027225,-0.14717899516521266
2021-07-12,0.7289247759496685,0.19565250273702364,0.17434244039865623,0.11578233244340681,-0.1761463062825157,-0.14810222886517252
2021-07-13,0.7289687502059639,0.19638236376946222,0.1752143141200306,0.11560893709743061,-0.1808741360515891,-0.14988011954330335
2021-07-14,0.7288186840356533,0.1963755686176609,0.1761669255709729,0.11627001362394,-0.18187947514999991,-0.1511141857055317
2021-07-15,0.7293694899331152,0.19820949462113066,0.1782802556814057,0.11560491699057823,-0.18408072388385271,-0.15336410470911285
2021-07-16,0.7294325989649184,0.1981244681529883,0.17857638822096472,0.11552728812770678,-0.18331975428910036,-0.15431016179258686
2021-07-19,0.7297535109954412,0.1999166528033216,0.18176550083533133,0.11650914010939747,-0.18595417766525943,-0.1594550861015959
2021-07-20,0.7298159612616415,0.19850655770038825,0.1788466421556961,0.11622225274076164,-0.18620539621347604,-0.15609816727280984
2021-07-21,0.7318448689179169,0.2023720142756517,0.1820760146300925,0.11177997749695799,-0.1872826604900693,-0.16228963759045464
2021-07-22,0.7321859500235905,0.20243706661187533,0.1808375917215802,0.10862259901366231,-0.18601131190280942,-0.16174731016747448
2021-07-23,0.7329775277637681,0.20926482991513878,0.1864647739676811,0.10587998100845068,-0.18371228008866056,-0.1647184972818137
2021-07-26,0.7312717077079471,0.20958216440720692,0.18720457690186754,0.1053710657586343,-0.18509102250155374,-0.1638314808460735
2021-07-27,0.7263121631216385,0.2011187871503869,0.18290551429214566,0.09432732439175262,-0.170995515077846,-0.15903025773460883
2021-07-28,0.7260494008941032,0.19991617466700093,0.18217663634971454,0.09530645047498937,-0.1704623232352618,-0.15812408813748172
2021-07-29,0.7257746012778948,0.20032136342604082,0.18329227475643872,0.09749407277016214,-0.17312265978340452,-0.15894622156524968
2021-07-30,0.7264061785107004,0.1986903025270162,0.18345627853054502,0.09720604494281172,-0.16966392953719506,-0.15924553306777223
2021-08-02,0.7171829241412218,0.19738786171879805,0.1816316828809174,0.09677949573144691,-0.17336224777201148,-0.15641322375015923
2021-08-03,0.7223857324146211,0.19140220651990567,0.17633846489988367,0.09709988755115574,-0.1745674021869903,-0.1534846228726608
2021-08-04,0.7231580394257102,0.19096260154172087,0.17307049948450348,0.09747314231196892,-0.17125066696479738,-0.15325685903517228
2021-08-05,0.7235140647238154,0.19132662590239632,0.17322050407825748,0.09568072290712329,-0.17022280895037747,-0.15351356310583014
2021-08-06,0.7232213272322632,0.19208334116682713,0.1741795038370056,0.09437124992552239,-0.16786289631533957,-0.15426425898240373
2021-08-09,0.7248430851964359,0.1900175906962168,0.17266962052790227,0.08035106771613905,-0.1609178903151605,-0.15240652910649785
2021-08-10,0.7247135116095512,0.19125846754901474,0.17241987581923945,0.07875296203808982,-0.16221234321622546,-0.15246204199990734
2021-08-11,0.7240812294711426,0.1883020986294024,0.17024864270412265,0.06947595504920756,-0.16181308639838402,-0.14993387947165843
2021-08-12,0.7245030525786578,0.18687061186495108,0.16835432062599984,0.06936377359268997,-0.16222898372318648,-0.14779379066869067
2021-08-13,0.7271648074050667,0.1860890398744177,0.17028252313223982,0.07055497151305706,-0.1674295108861303,-0.14794929444792512
2021-08-16,0.7281427604308313,0.18683330826112934,0.16960715451897249,0.06894573111105912,-0.16804466842516302,-0.14950706524162644
2021-08-17,0.7307107498951609,0.19009941200040173,0.17211006719808183,0.07335931120295547,-0.17328314345147616,-0.1535687912140285
2021-08-18,0.7306188305142952,0.19084796090160366,0.17219599129182486,0.07439338438661926,-0.1768117857679625,-0.15260733745890445
2021-08-19,0.7307796837543478,0.18951214753017734,0.17077596275694024,0.06941161066872052,-0.16853386757010178,-0.15094198676663745
2021-08-20,0.7305277513284365,0.189898198121543,0.1713974486395704,0.07080676429127877,-0.16854622279040238,-0.15253457090787956
2021-08-23,0.7301397613805773,0.1910266366230507,0.17275428395930087,0.0711629525592066,-0.16241724396654597,-0.15306862849761815
2021-08-24,0.7309153116322035,0.18913156716591617,0.17071874740318257,0.07138015834261605,-0.1620201879166933,-0.15300035516876093
2021-08-25,0.7299889481191547,0.19160498735087633,0.17218111384701645,0.06800890631396361,-0.16620025902702742,-0.15411651741098414
2021-08-26,0.7306103858960279,0.19361770866296274,0.17424389763875353,0.06773288243949292,-0.1678810586656401,-0.15731969789263545
2021-08-27,0.7310392039879527,0.19511485413838203,0.1760704887119694,0.07001409335178764,-0.1703342409439047,-0.1601327309457279
2021-08-30,0.7306893554960671,0.19367713945460074,0.17484066707322404,0.0679653542148871,-0.1685982010070754,-0.1590339570341247
2021-08-31,0.7311995032661972,0.19153858807768914,0.17606675361971283,0.06829466067547675,-0.16560387850156552,-0.16816145310637404
2021-09-01,0.731516657759495,0.1878881412333818,0.17227394876019808,0.06749466918512316,-0.1719189228600695,-0.16886978054973695
2021-09-02,0.7298703211224565,0.19208982531829805,0.1810970784757321,0.05979915464841331,-0.16392166433307442,-0.16847726352835452
2021-09-03,0.7248441539788582,0.1663895980476709,0.15537026399949444,0.05958762570458778,-0.16901198189519193,-0.14849001000004314
2021-09-07,0.7279669093410698,0.1654772151072046,0.15825317185121784,0.07434915626699923,-0.17997094865051896,-0.1581247501406602
2021-09-08,0.7276555920949805,0.13996073142586044,0.13472875463232856,0.0790538582765651,-0.16217845336757844,-0.15696417094086346
2021-09-09,0.727492883734985,0.1380443422000703,0.13324585954370646,0.07735743444413247,-0.1600962990438227,-0.15635851220877073
2021-09-10,0.7285111614947999,0.14605720203652975,0.1430189521551961,0.07778633618739038,-0.16185351732896588,-0.16232480307590305
2021-09-13,0.7284244659499185,0.14634557963337608,0.14315002289025877,0.07842189828189702,-0.16171253886708695,-0.16265036268523975
2021-09-14,0.7290085051551891,0.14602389265292293,0.14199901512206453,0.07989483053259566,-0.16174000377839076,-0.16254790365437877
2021-09-15,0.7299244363960803,0.14987431067582185,0.14511638441219787,0.07870064147495574,-0.16310039916510308,-0.16470887002118528
2021-09-16,0.7301760420464236,0.1498136755009801,0.14531826281712792,0.080613040810656,-0.16397827606226908,-0.16501525756617294
2021-09-17,0.7315030804186944,0.15652993485993594,0.15245098507421873,0.08446250681944892,-0.16508920391348877,-0.16959570245742248
2021-09-20,0.7362246350644683,0.16964221891185102,0.16610197009915287,0.07841479346327265,-0.16487357555141105,-0.188101840232625
2021-09-21,0.7365054762246188,0.16842999588789334,0.1579829855230411,0.0577574951002015,-0.15192851405757207,-0.17962402385366455
2021-09-22,0.7383564996955294,0.17245438317799833,0.16282466013619593,0.057888012675121774,-0.14686696972626834,-0.18835555211493993
2021-09-23,0.737870318474761,0.16356979845673,0.15343333681138804,0.04772449841710284,-0.1424667886299663,-0.18607957413553894
2021-09-24,0.7382329544416696,0.16332201276527156,0.15240948265533213,0.045064924754559504,-0.1453646199931145,-0.18315918005056794
2021-09-27,0.7382339615110961,0.16456394091915683,0.153451409519239,0.04506027369621876,-0.1455804928720238,-0.18361550754727787
2021-09-28,0.7387768765472588,0.17059184605459218,0.15974582478136273,0.04732641870075998,-0.14908679216771414,-0.18871628077339425
2021-09-29,0.7387918064331569,0.17055583677661326,0.16009554402587298,0.04673229507318424,-0.1473372780435422,-0.18884013441900485
2021-09-30,0.7392150665548656,0.16957472807914006,0.1562339108448185,0.05088624090988776,-0.14792516373616416,-0.18788850164805257
2021-10-01,0.7409794635458842,0.17421394215441843,0.1622041448989993,0.053221364794200345,-0.1518220978431134,-0.19220033566009614
2021-10-04,0.7409957148501457,0.1696600910518881,0.15871923248646017,0.052971293056776114,-0.15159981045398296,-0.19048046561865548
2021-10-05,0.7411150288829857,0.17083119330106608,0.15997689170804516,0.05190788351120279,-0.1500464796904977,-0.19181235717185835
2021-10-06,0.7389162187704802,0.1679212642347834,0.1565391090770499,0.05053908295874226,-0.1470258286193111,-0.19046272373904652
2021-10-07,0.7384866138112458,0.16869979051442643,0.15777008132161505,0.050342316139771824,-0.1473142224867861,-0.19017421901022813
2021-10-08,0.7383951006211775,0.16880413535608238,0.15748187272814804,0.05013536535815046,-0.14672804791494065,-0.18917804097695812
2021-10-11,0.7356478780311914,0.1676075395775707,0.15660048527613432,0.04747165697877207,-0.14486578338770267,-0.18864793887223585
2021-10-12,0.7352010690031674,0.1634283208930815,0.1530732721004418,0.04663954534712584,-0.14576616308983106,-0.1888123175574336
2021-10-13,0.7351876472355664,0.16385337353587798,0.15237567889114126,0.046636774040198774,-0.14552313523638494,-0.18897209075792945
2021-10-14,0.7343177835774478,0.16590613532143408,0.15500469851251913,0.04759741016527836,-0.14675058693103202,-0.19088837690528537
2021-10-15,0.7326915779186123,0.16576231552911316,0.15508511703440722,0.04647425822780059,-0.14621446410042882,-0.19087478402396224
2021-10-18,0.7319876591525606,0.1633521563704528,0.1542228715763342,0.04649438516632282,-0.1477180714164701,-0.1904754578593852
2021-10-19,0.7319407641524442,0.1672271869250735,0.15962800818361184,0.04642200058944283,-0.14729009180159,-0.19246492430735054
2021-10-20,0.7327968715271092,0.1670333894853086,0.16147158220333505,0.04962726036522646,-0.15262544191582647,-0.1925271607979859
2021-10-21,0.73200270532673,0.16721866001479946,0.1622977723973169,0.04777234862507216,-0.15012726100374643,-0.19119205172099624
2021-10-22,0.7325957611363325,0.1683071017946827,0.16163921276116883,0.04945757232459536,-0.1524065641191363,-0.19135615095535322
2021-10-25,0.7330312123667799,0.17027471177300882,0.1630043066244403,0.05118316186274537,-0.15100089921101298,-0.19176930074393275
2021-10-26,0.7340304601633506,0.16696008743935095,0.15819440012777353,0.05252620945054567,-0.14949008245279552,-0.18873207669569983
2021-10-27,0.7348685221454141,0.16672507533408162,0.16083965758160018,0.05112084242712345,-0.14791847258588958,-0.19121054741292606
2021-10-28,0.7346811422079261,0.1655118502622822,0.15899357862500685,0.04773464545914745,-0.15080054646770868,-0.18786270491803497
2021-10-29,0.7349697251150413,0.1673988341854471,0.16068532137424532,0.046095293762845095,-0.1455060650768098,-0.18891967137045262
2021-11-01,0.7353562035380663,0.16573201647863192,0.15956380758247674,0.04562428833685813,-0.14366638466657686,-0.18894359396948793
2021-11-02,0.7357512216907335,0.16622508107688022,0.16146448389042664,0.04505112198046872,-0.1414768459396602,-0.1895708340293107
2021-11-03,0.7359997639443323,0.16642115738936697,0.16230619246929556,0.04525781148350929,-0.14170828048802078,-0.18924020339226136
2021-11-04,0.7361692904396636,0.1639707858977755,0.1599185315372233,0.043789408817436426,-0.14259715828417321,-0.18809143409125637
2021-11-05,0.7391336890309915,0.16303453664716314,0.15861466037105582,0.03976047604908203,-0.14162887135504895,-0.188143807649935
2021-11-08,0.7420884860498395,0.16346463384225515,0.15961623156714672,0.04059800381530597,-0.14008479614585428,-0.18090895243972044
2021-11-09,0.7419944928935868,0.16220132356737885,0.16352255044164205,0.03267003210034079,-0.13725801740622026,-0.18070699513448554
2021-11-10,0.7422733670545019,0.16503393530491536,0.16516026857518837,0.030768528321598005,-0.13990733071102815,-0.1816165362706361
2021-11-11,0.7420416770998354,0.16427272703634782,0.16441645226510176,0.0322294484583567,-0.140275105088583,-0.18129548926105785
2021-11-12,0.7431949028334658,0.1625662471504472,0.16274773647771298,0.03241782284941666,-0.1402492814058094,-0.179265462892629
